CODIGOESTR,ESTRUCT,HORASFUNC1,HORASFUNC2,DIASFUNCME,SUBTIPO,SUBT,Luminaria.BAJOMEDICION,Luminaria.POTENCIA,POTENCIA_2,ALIMENTA_5,ALIM,SUBTIPO_1,TRAF,VOLTAJE,POTENCIA TRAFO,TRAFO,KWH
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303700,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303700,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303700,144
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303700,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303699,54
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,50,303699,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,15,304083,54
APO0312,LDPS150ACC,12,0,100,3,Sodio Abierta,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.62 kV,25,303559,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.62 kV,50,303699,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,37.5,303698,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,37.5,303698,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,37.5,303698,144
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,5,Transformador Trifásico en poste,13.8 kV,37.5,303698,144
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,37.5,303698,144
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,300040,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,300040,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,300040,46
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,10,302895,54
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,10,302895,54
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.97 kV,10,302895,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.97 kV,25,302893,46
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T12,Guaranda - Cdla. 1° de Mayo,1,Transformador Monofásico en poste,7.97 kV,15,304083,54
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T12,Guaranda - Cdla. 1° de Mayo,1,Transformador Monofásico en poste,7.97 kV,15,304083,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T14,Guanujo - La Cena,1,Transformador Monofásico en poste,7.62 kV,15,304083,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,304083,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,15,304083,46
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T13,Guaranda - Maldonado,5,Transformador Trifásico en poste,13.2 kV,25,302893,36
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,302893,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,302893,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,302893,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,50,303700,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,400,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,50,303700,91
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,400,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,50,303700,91
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,303482,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GN020T11,Guanujo - Cuatro Esquinas,1,Transformador Monofásico en poste,7.62 kV,25,303482,46
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GN020T13,Guanujo Central,1,Transformador Monofásico en poste,7.62 kV,25,303482,90
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.97 kV,37.5,303694,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,37.5,303694,36
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,37.5,303694,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,37.5,303698,144
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,37.5,303698,144
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.97 kV,37.5,303698,144
APO0311,LDPS100ACC,12,0,100,3,Sodio Abierta,0,400,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.97 kV,37.5,303698,144
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,400,105,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.97 kV,37.5,303698,91
APO0308,LDPS70ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,303574,36
APO0311,LDPS100ACC,12,0,100,3,Sodio Abierta,0,100,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.62 kV,37.5,303574,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,175,0,03CA050T11,Caluma-Echeandía,5,Transformador Trifásico en poste,13.8 kV,10,303271,63
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,303271,90
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,303665,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,400,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,91
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,100,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,303278,37
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,175,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,5,304098,50
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,175,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,5,304098,50
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,25,307115,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,15,301117,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,112.5,303476,46
APO0617,LDOS150ADC,6,6,100,4,Sodio Cerrada,0,150,105,03GR010T11,Guaranda - Vinchoa,1,Transformador Monofásico en poste,7.62 kV,112.5,303476,46
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T13,Guaranda - Maldonado,1,Transformador Monofásico en poste,7.97 kV,112.5,303476,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,10,303310,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CO040T11,Cochabamba - San Miguel,1,Transformador Monofásico en poste,7.62 kV,10,303310,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.97 kV,10,303310,36
APO0312,LDPS150ACC,12,0,100,3,Sodio Abierta,0,175,0,03CA050T12,Caluma - Pita,1,Transformador Monofásico en poste,7.62 kV,5,303312,63
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03SI060T11,Sicoto - Chillanes,1,Transformador Monofásico en poste,7.97 kV,15,303284,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T11,Sicoto - Chillanes,1,Transformador Monofásico en poste,7.97 kV,10,303321,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T11,Sicoto - Chillanes,1,Transformador Monofásico en poste,7.97 kV,10,303321,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T11,Sicoto - Chillanes,1,Transformador Monofásico en poste,7.97 kV,10,303321,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303321,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303321,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303304,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,25,303304,90
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,175,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,15,304114,63
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,5,304118,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,175,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,5,304118,63
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,302899,54
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,302899,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303279,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.97 kV,10,303279,36
APO0105,LDPM175ACA,12,0,100,2,Mercurio Abierta,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,10,303279,36
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,150,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,303279,54
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,15,303278,36
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,250,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,304933,90
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,5,303272,36
APO0206,LDPM175ACC,12,0,100,1,Mercurio Cerrada,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,5,303272,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,5,303272,90
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T11,Echeandía - Las Naves,1,Transformador Monofásico en poste,7.97 kV,10,303271,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303271,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303271,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303271,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,25,303304,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,25,303304,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,303304,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,303304,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303304,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303304,90
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303302,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,175,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,5,303331,63
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,5,303330,36
APO0309,LCPS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,5,303330,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303271,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303271,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,15,303623,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0311,LDPS100ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303656,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,10,303656,90
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,175,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,63
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,90
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,250,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,90
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0122,LDAM125ACA,12,0,100,2,Mercurio Abierta,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,303301,54
APO0310,LCPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,303301,54
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,150,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,25,303301,54
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GN020T15,Guanujo - Simiatug,1,Transformador Monofásico en poste,7.62 kV,15,301474,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,15,301474,36
APO0314,LDPS400ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,15,301474,54
APO0376,LDOS400ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CO040T13,Cochabamba - Balsapamba,1,Transformador Monofásico en poste,7.97 kV,15,301474,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,15,301474,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,15,301474,36
APO0375,LDOS250ACC,12,0,100,3,Sodio Abierta,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03GR010T21,Guaranda - Chimbo,1,Transformador Monofásico en poste,7.62 kV,37.5,300055,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,50,303960,36
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.97 kV,50,303960,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,25,303482,36
APO0313,LDPS250ACC,12,0,100,4,Sodio Cerrada,0,100,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,10,303481,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03EC030T13,Echeandía-Centro,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,150,0,03CA050T11,Caluma-Echeandía,1,Transformador Monofásico en poste,7.97 kV,25,303301,54
APO0374,LDOS100ACC,12,0,100,4,Sodio Cerrada,0,100,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.62 kV,25,303301,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,400,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.62 kV,25,303301,144
APO0375,LDOS250ACC,12,0,100,4,Sodio Cerrada,0,400,0,03EC030T14,Echeandía - Reserva 2 (Camaron),1,Transformador Monofásico en poste,7.62 kV,25,303301,144
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,303303,36
APO0312,LDPS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,303303,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,10,303303,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,250,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303298,90
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,150,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303603,54
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,25,303603,36
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0110,LDSM125ACA,12,0,100,2,Mercurio Abierta,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
APO0379,LDOS150ACC,12,0,100,4,Sodio Cerrada,0,100,0,03SI060T12,Sicoto - San Pablo,1,Transformador Monofásico en poste,7.97 kV,37.5,300055,36
